Filename,Polyglot_Type,VT_Analysis_ID,Analysis_Status,Malicious_Engines,Undetected_Engines
a40ad0e99455b45c535e5e0b12c76bf417a198591dd83b3403ccc02362be11e2_stack.sh,stack,NzFmMmY0YmRiM2I1YjYzYmRhY2M2MWQ2MDExNjRhZjE6MTc3NTIzMDQzMA==,completed,26,29
59d2899a00e51d8f410c5ff2f573fe1d21b9b6c71c010f53aac1a73e64ad0480_stack.sh,stack,NzZhMjYzZDg0NDA4Y2E3ZDg0MzlkYjJhZjg4YTVjOWQ6MTc3NTIzMDQ1NA==,completed,30,32
6bcae8f7016b166affdff426d2269c23feb5fcf5f482ee809976adea3e0f9453_stack.sh,stack,NDIxOTM2NThjMTZjMDNhNzYyZWYyZmVhNDFlN2ZlNmI6MTc3NTIzMDQ3Mw==,completed,2,61
a4904fb5c97b3b784b94adc86b2882ac18a87720783c48fda93db57cd7782a84_stack.sh,stack,NGJhMWZiM2FlZWFiZmQ0Y2E3YWYzMTIwMTRlMDViMDU6MTc3NTIzMDQ5NA==,completed,30,32
cefe4982af641fcbb0a1a30faaa639f0de617124bb282aa9394aa2a8ee4634e6_stack.sh,stack,MmRlNTM3MzRmN2EyOTU3NjY1NzgyNTEwNzIyODkxZmQ6MTc3NTIzMDUxMw==,completed,1,57
c7d62e129de1b306f45aa655f1da8158237b866261df3d1bd1c31ac89f0774c8_stack.sh,stack,ZDczNjRmOTE5NjkxNDYxYmRmOGVmODY1YTdjMDhhYjM6MTc3NTIzMDUzNQ==,completed,30,32
19680b70becbd4f0a44115dfa79a717603d530e2826cc6ff6d5645baba9a05c0_stack.sh,stack,ZjhkOTM4NGM2NzM5ZmFlOTY2M2I2NGM3NzMwNjkyMTA6MTc3NTIzMDU1Mw==,completed,12,49
21c9ee9681865b3f6a20ac8149a5b7d54ab76ad22ab02ba23c4261ee2a303aeb_stack.sh,stack,MTNmOTQxOWU2OTNmNjE1OGFjYzBiYmE1M2Y2YzI1NTg6MTc3NTIzMDU3Mg==,completed,29,31
5a5a0657dcf5e52fce7ff6ad331b4e655cbaada15029f2eb4b3abca066d0682c_stack.sh,stack,ODRjNTQ1NTAwMDQyNjUxZDAwNzY3N2ZhYjM1Y2UyMGU6MTc3NTIzMDU5Mg==,completed,11,48
396454060ee01e37b2b2cfe165541152283ccba81c2ebab0591f2baa4ec607dd_stack.sh,stack,MGYwNTQ0ZjcwMWY4OWE2MjZjNDAzZWVmZWM0MmZlMzg6MTc3NTIzMDYxMg==,completed,30,32
465d9e29fd4e7f614deb287428e1b595d291d535de4dfd571ab49da68314bade_stack.sh,stack,MzQwNTM0ZTczMDJiMDI2MWU3YmQ0NGNlNGMxMTdiMmM6MTc3NTIzMDYzMQ==,completed,2,59
a58fa03638110727f4a4a227f6ec2c0dceaeb39ccee89d12a4d727bb50d29dc0_stack.sh,stack,NjFiYWE1YTgzMDUwNGExMGNjMTY2NDI2ODNmMGJlMmI6MTc3NTIzMDY1MQ==,completed,33,26
b81dbc2439873d2a76e44b22c55251243ed2fa6077a7dbfd00a30a7d635ad9a4_stack.sh,stack,MTdkMDBmODQwYmMzZGE4NGIwN2ViYWJkMDNlYWM1MmE6MTc3NTIzMDY3MQ==,completed,32,29
