Filename,Polyglot_Type,VT_Analysis_ID,Analysis_Status,Malicious_Engines,Undetected_Engines
b2e7757aac7af333aa53fb170c196bd4f324bdb60b841f6c7f233cb7b6dfc042_original.sh,original,NTdiODU1NWZiN2Y1NmM3YmVlZDQ3ZjNkYzY2YjVkODA6MTc3OTc5NjE2NQ==,completed,0,33
3619fbcb12d39bbc5009f473a25dcfc95b543f67cbdb88ab203bc4259903eab1_original.sh,original,Zjc4MDczN2VjMjhiMzdlYzZmYmRhMTc0ZjMzODI5ZDM6MTc3OTc5NjE4Mw==,completed,1,60
24d0d3d9346bc42fc669ab17c3b0cd7cb7fd5b04587842eccdecd40309eb7fd7_original.sh,original,NzNmMjViOGQ2YWVjNDlhMWQxNDEzNzM3ZjNkZjEyODg6MTc3OTc5NjIwMg==,completed,1,61
6bcae8f7016b166affdff426d2269c23feb5fcf5f482ee809976adea3e0f9453_original.sh,original,NzNiZWI4NjY5MmEwZDk1YjU3YWRkMDJmMDBkOWNjMDY6MTc3OTc5NjIyMA==,completed,1,60
c7d62e129de1b306f45aa655f1da8158237b866261df3d1bd1c31ac89f0774c8_original.sh,original,MzE5YmZmYTNlZTQyNWY3NTE0NDBlNzQ5NzM4NmViN2U6MTc3OTc5NjIzOQ==,completed,1,59
5a5a0657dcf5e52fce7ff6ad331b4e655cbaada15029f2eb4b3abca066d0682c_original.sh,original,M2Q2YTlhZTY4ZjNiODQ5YmU1Y2VmOGMwNzQ0MzIzYTk6MTc3OTc5NjI1OA==,completed,1,60
4dc4f0f7d86ce580ec9d5afe792681d8c4ce473e96f21cfaa11cec93b1cf2ae6_original.sh,original,ZTI1YThjYTliYzViNjIwY2MzNTg5MmQ5YmNlNTA3Yjg6MTc3OTc5NjI3Ng==,completed,1,61
9189499c98ba9a90ecebfb73b559d6bd44009fb7c58ed53f1a103a5b6e51a3f4_original.sh,original,YTA0NmY5OWMzNGY0ZmI1NzdiMmExZTliYjEzMTdjYTc6MTc3OTc5NjI5NQ==,completed,1,61
2f0e5799b4b47c6a9fb522937ec66d71d34266ac8cf2c077508d794ee1ff71d2_original.sh,original,ZGY3NDk3YTdiODQ3MGY1YmRmODQ1ODNmYmViM2U0MmM6MTc3OTc5NjMxMg==,completed,1,60
e0d7c7df9562bef40c41835803a4af04a04f4f48f201e56c6f60dc58ae8c65e4_original.sh,original,NjYxZWM1YjU2OTQ5M2ViYjg1NzgxY2VjMGEwNmY1Zjk6MTc3OTc5NjMzMA==,completed,1,61
80729e37f797da2b5a177867306318626e52b675f44fa441c256d139e88f69df_original.sh,original,YTczMDgzYzA3YWRkM2Y1MDg4ZDU4NDQ4NGNiOWYzODI6MTc3OTc5NjM0OA==,completed,1,60
99296550ab836f29ab7b45f18f1a1cb17a102bb81cad83561f615f3a707887d7_original.sh,original,MjQzNGFmZTc1MmJkY2MxZjU0YWMxYzY5ODcyMjU4NDY6MTc3OTc5NjM2Nw==,completed,1,59
1c8ccda72671132190340a819e4689f94fbc317970d1da3dc44fafa8fb9d1456_original.sh,original,OTRkN2Y4OGNlZTk5YTMxY2VkODA2N2ZiOTBmZjI2ZDQ6MTc3OTc5NjM4Ng==,completed,1,60
60f401afeb6054e531916adb8118df45fcd7d4c1d166ac28197c67ecba2ba60c_original.sh,original,YjY5ZTMyNWEyMjBlNWRkZTAyZTVhYzUxNGE3MzU5NzA6MTc3OTc5NjQwNQ==,completed,0,62
92ab54d8ddfe5a408bb519d720fd58b0745c405991e41ec420f9132cdce57e2f_original.sh,original,OWYyMjA4ZWFhZmEyZTQ5ZGVmMWVlNmZjNDAzNDRiZTA6MTc3OTc5NjQyMw==,completed,1,61
afd4beb3efb2aac7e0f40c5c8544193fb2e2463f1beca8c3db6ac213d507b3e0_original.sh,original,YzA4MDQ4ZTI3YjdkYjExZDJiMWY4MDYxYzY2NmQ5YzM6MTc3OTc5NjQ0Mg==,completed,0,61
19680b70becbd4f0a44115dfa79a717603d530e2826cc6ff6d5645baba9a05c0_original.sh,original,YzQxYmIyOTQwNDM2YWJjNWVmYWZlMzY2NDE4NmJiZjc6MTc3OTc5NjQ2MQ==,completed,0,61
1a0b015f10ddb6773e33e27b07b24b1cd24a5095409173d587c7cdd247169c7b_original.sh,original,Zjk4YmI1MTJkOTExZjM5NWE2OGIyOWEwZmViMDAxMjE6MTc3OTc5NjUwNg==,completed,1,60
